,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
3972,Gerry Ward,"Ward, Gerry",1963,Y,78455,HISTADD_gerry_ward,0,,,,0,,1966
3973,Henry Ward,"Ward, Henry",1976,Y,78456,HISTADD_henry_ward,0,,,,0,,1976
3974,Casper Ware,"Ware, Casper",2013,Y,203810,casper_ware,0,,,,0,,2013
3975,Jim Ware,"Ware, Jim",1966,Y,78457,HISTADD_jim_ware,0,,,,0,,1967
3976,Ben Warley,"Warley, Ben",1962,Y,78458,HISTADD_ben_warley,0,,,,0,,1966
3977,Bob Warlick,"Warlick, Bob",1965,Y,78459,HISTADD_bob_warlick,0,,,,0,,1968
3978,Cornell Warner,"Warner, Cornell",1970,Y,78460,HISTADD_cornell_warner,0,,,,0,,1976
3979,Jameel Warney,"Warney, Jameel",2017,Y,1627866,jameel_warney,0,,,,0,,2017
3980,Johnny Warren,"Warren, Johnny",1969,Y,78461,HISTADD_johnny_warren,0,,,,0,,1973
3981,TJ Warren,"Warren, TJ",2014,Y,203933,tj_warren,1,PHX,Phoenix,suns,1610612756,Suns,2017
3982,Willie Warren,"Warren, Willie",2010,Y,202378,willie_warren,0,,,,0,,2010
3983,Bryan Warrick,"Warrick, Bryan",1982,Y,78462,HISTADD_bryan_warrick,0,,,,0,,1985
3984,Hakim Warrick,"Warrick, Hakim",2005,Y,101124,hakim_warrick,0,,,,0,,2012
3985,Chris Washburn,"Washburn, Chris",1986,Y,78463,HISTADD_chris_washburn,0,,,,0,,1987
3986,Bobby Washington,"Washington, Bobby",1970,Y,78469,HISTADD_bobby_washington,0,,,,0,,1971
3987,Darius Washington,"Washington, Darius",2007,Y,200827,darius_washington,0,,,,0,,2007
3988,Duane Washington,"Washington, Duane",1987,Y,78464,HISTADD_duane_washington,0,,,,0,,1992
3989,Dwayne Washington,"Washington, Dwayne",1986,Y,78465,HISTADD_pearl_washington,0,,,,0,,1988
3990,Eric Washington,"Washington, Eric",1997,Y,1540,eric_washington,0,,,,0,,1998
3991,Jim Washington,"Washington, Jim",1965,Y,78466,HISTADD_jim_washington,0,,,,0,,1975
3992,Kermit Washington,"Washington, Kermit",1973,Y,78467,HISTADD_kermit_washington,0,,,,0,,1987
3993,Richard Washington,"Washington, Richard",1976,Y,78468,HISTADD_richard_washington,0,,,,0,,1981
3994,Stan Washington,"Washington, Stan",1974,Y,78470,HISTADD_stan_washington,0,,,,0,,1974
3995,Wilson Washington,"Washington, Wilson",1977,Y,78471,HISTADD_wilson_washington,0,,,,0,,1978
3996,Darryl Watkins,"Watkins, Darryl",2007,Y,201208,darryl_watkins,0,,,,0,,2011
3997,C.J. Watson,"Watson, C.J.",2007,Y,201228,c.j._watson,1,ORL,Orlando,magic,1610612753,Magic,2016
3998,Earl Watson,"Watson, Earl",2001,Y,2248,earl_watson,0,,,,0,,2013
3999,Jamie Watson,"Watson, Jamie",1994,Y,320,jamie_watson,0,,,,0,,1998
4000,Ron Watts,"Watts, Ron",1965,Y,78474,HISTADD_ron_watts,0,,,,0,,1966
4001,Slick Watts,"Watts, Slick",1973,Y,78473,HISTADD_slick_watts,0,,,,0,,1978
4002,Maalik Wayns,"Wayns, Maalik",2012,Y,203146,maalik_wayns,0,,,,0,,2013
4003,David Wear,"Wear, David",2014,Y,204033,david_wear,0,,,,0,,2014
4004,Travis Wear,"Wear, Travis",2014,Y,204037,travis_wear,0,,,,0,,2017
4005,Clar. Weatherspoon,"Weatherspoon, Clar.",1992,Y,221,clar._weatherspoon,0,,,,0,,2004
4006,Nick Weatherspoon,"Weatherspoon, Nick",1973,Y,78475,HISTADD_spoon_weatherspoon,0,,,,0,,1979
4007,Kyle Weaver,"Weaver, Kyle",2008,Y,201602,kyle_weaver,0,,,,0,,2010
4008,Jeff Webb,"Webb, Jeff",1970,Y,78477,HISTADD_jeff_webb,0,,,,0,,1971
4009,Marcus Webb,"Webb, Marcus",1992,Y,78478,HISTADD_marcus_webb,0,,,,0,,1992
4010,Spud Webb,"Webb, Spud",1985,Y,892,spud_webb,0,,,,0,,1997
4011,James Webb III,"Webb III, James",2017,Y,1627821,james_webb iii,0,,,,0,,2017
4012,Chris Webber,"Webber, Chris",1993,Y,185,chris_webber,0,,,,0,,2007
4013,Briante Weber,"Weber, Briante",2015,Y,1627362,briante_weber,1,MIA,Miami,heat,1610612748,Heat,2017
4014,Forest Weber,"Weber, Forest",1946,Y,78479,HISTADD_jake_weber,0,,,,0,,1946
4015,Jeff Webster,"Webster, Jeff",1995,Y,1067,jeff_webster,0,,,,0,,1995
4016,Martell Webster,"Webster, Martell",2005,Y,101110,martell_webster,0,,,,0,,2014
4017,Marvin Webster,"Webster, Marvin",1976,Y,78481,HISTADD_marvin_webster,0,,,,0,,1986
4018,Scott Wedman,"Wedman, Scott",1974,Y,78482,HISTADD_scott_wedman,0,,,,0,,1986
4019,Sonny Weems,"Weems, Sonny",2008,Y,201603,sonny_weems,0,,,,0,,2015
4020,Dick Wehr,"Wehr, Dick",1948,Y,78483,HISTADD_dick_wehr,0,,,,0,,1948
4021,Brant Weidner,"Weidner, Brant",1983,Y,78484,HISTADD_brant_weidner,0,,,,0,,1983
4022,Bob Weiss,"Weiss, Bob",1965,Y,78485,HISTADD_bob_weiss,0,,,,0,,1976
4023,Rick Weitzman,"Weitzman, Rick",1967,Y,78486,HISTADD_rick_weitzman,0,,,,0,,1967
4024,Bonzi Wells,"Wells, Bonzi",1998,Y,1719,bonzi_wells,0,,,,0,,2007
4025,Bubba Wells,"Wells, Bubba",1997,Y,1528,bubba_wells,0,,,,0,,1997
4026,Owen Wells,"Wells, Owen",1974,Y,78488,HISTADD_owen_wells,0,,,,0,,1974
4027,Ralph Wells,"Wells, Ralph",1962,Y,78489,HISTADD_ralph_wells,0,,,,0,,1962
4028,Chris Welp,"Welp, Chris",1987,Y,1846,chris_welp,0,,,,0,,1989
4029,Jiri Welsch,"Welsch, Jiri",2002,Y,2412,jiri_welsch,0,,,,0,,2005
4030,Bill Wennington,"Wennington, Bill",1985,Y,82,bill_wennington,0,,,,0,,1999
4031,Matt Wenstrom,"Wenstrom, Matt",1993,Y,78492,HISTADD_matt_wenstrom,0,,,,0,,1993
4032,Robert Werdann,"Werdann, Robert",1992,Y,438,robert_werdann,0,,,,0,,1996
4033,Ray Wertis,"Wertis, Ray",1946,Y,78494,HISTADD_ray_wertis,0,,,,0,,1947
4034,David Wesley,"Wesley, David",1993,Y,133,david_wesley,0,,,,0,,2006
4035,Walt Wesley,"Wesley, Walt",1966,Y,78495,HISTADD_walt_wesley,0,,,,0,,1975
4036,David West,"West, David",2003,Y,2561,david_west,1,SAS,San Antonio,spurs,1610612759,Spurs,2017
4037,Delonte West,"West, Delonte",2004,Y,2753,delonte_west,0,,,,0,,2011
4038,Doug West,"West, Doug",1989,Y,28,doug_west,0,,,,0,,2000
4039,Jerry West,"West, Jerry",1960,Y,78497,HISTADD_jerry_west,0,,,,0,,1973
4040,Mario West,"West, Mario",2007,Y,201238,mario_west,0,,,,0,,2010
4041,Mark West,"West, Mark",1983,Y,770,mark_west,0,,,,0,,1999
4042,Roland West,"West, Roland",1967,Y,78499,HISTADD_roland_west,0,,,,0,,1967
4043,Russell Westbrook,"Westbrook, Russell",2008,Y,201566,russell_westbrook,1,OKC,Oklahoma City,thunder,1610612760,Thunder,2017
4044,Paul Westphal,"Westphal, Paul",1972,Y,78500,HISTADD_paul_westphal,0,,,,0,,1983
4045,John Wetzel,"Wetzel, John",1967,Y,78501,HISTADD_dupp_john_wetzel,0,,,,0,,1975
4046,Robert Whaley,"Whaley, Robert",2005,Y,101156,robert_whaley,0,,,,0,,2005
4047,Ennis Whatley,"Whatley, Ennis",1983,Y,941,ennis_whatley,0,,,,0,,1996
4048,DeJuan Wheat,"Wheat, DeJuan",1997,Y,1545,dejuan_wheat,0,,,,0,,1998
4049,Clinton Wheeler,"Wheeler, Clinton",1987,Y,78504,HISTADD_clinton_wheeler,0,,,,0,,1988
4050,Tyson Wheeler,"Wheeler, Tyson",1998,Y,1755,tyson_wheeler,0,,,,0,,1998
4051,Lucian Whitaker,"Whitaker, Lucian",1954,Y,78506,HISTADD_skippy_whitaker,0,,,,0,,1954
4052,DJ White,"White, DJ",2008,Y,201591,dj_white,0,,,,0,,2013
4053,Derrick White,"White, Derrick",2017,Y,1628401,derrick_white,0,,,,0,,2017
4054,Eric White,"White, Eric",1987,Y,78507,HISTADD_eric_white,0,,,,0,,1988
4055,Herb White,"White, Herb",1970,Y,78508,HISTADD_herb_white,0,,,,0,,1970
4056,Hubie White,"White, Hubie",1962,Y,78509,HISTADD_hubie_white,0,,,,0,,1963
4057,Jahidi White,"White, Jahidi",1998,Y,1751,jahidi_white,0,,,,0,,2004
4058,James White,"White, James",2006,Y,200778,james_white,0,,,,0,,2012
4059,Jojo White,"White, Jojo",1969,Y,78510,HISTADD_jojo_white,0,,,,0,,1980
4060,Okaro White,"White, Okaro",2016,Y,1627855,okaro_white,0,,,,0,,2017
4061,Randy White,"White, Randy",1989,Y,1839,randy_white,0,,,,0,,1993
4062,Rodney White,"White, Rodney",2001,Y,2206,rodney_white,0,,,,0,,2004
4063,Rory White,"White, Rory",1982,Y,78512,HISTADD_rory_white,0,,,,0,,1986
4064,Royce White,"White, Royce",2012,Y,203091,royce_white,0,,,,0,,2013
4065,Rudy White,"White, Rudy",1975,Y,78513,HISTADD_rudy_white,0,,,,0,,1980
4066,Terrico White,"White, Terrico",2010,Y,202358,terrico_white,0,,,,0,,2010
4067,Tony White,"White, Tony",1987,Y,78514,HISTADD_tony_white,0,,,,0,,1987
4068,Willie White,"White, Willie",1984,Y,78515,HISTADD_willie_white,0,,,,0,,1985
4069,Andrew White III,"White III, Andrew",2017,Y,1628510,andrew_white,0,,,,0,,2017
4070,Isaiah Whitehead,"Whitehead, Isaiah",2016,Y,1627785,isaiah_whitehead,0,,,,0,,2017
4071,Jerome Whitehead,"Whitehead, Jerome",1978,Y,78516,HISTADD_jerome_whitehead,0,,,,0,,1988
4072,Donald Whiteside,"Whiteside, Donald",1996,Y,1126,donald_whiteside,0,,,,0,,1997
4073,Hassan Whiteside,"Whiteside, Hassan",2010,Y,202355,hassan_whiteside,1,MIA,Miami,heat,1610612748,Heat,2017
4074,Dwayne Whitfield,"Whitfield, Dwayne",1995,Y,730,dwayne_whitfield,0,,,,0,,1995
4075,Charles Whitney,"Whitney, Charles",1980,Y,78519,HISTADD_hawkeye_whitney,0,,,,0,,1981
4076,Chris Whitney,"Whitney, Chris",1993,Y,43,chris_whitney,0,,,,0,,2003
4077,Shayne Whittington,"Whittington, Shayne",2014,Y,203963,shayne_whittington,1,IND,Indiana,pacers,1610612754,Pacers,2015
4078,Sidney Wicks,"Wicks, Sidney",1971,Y,78520,HISTADD_sidney_wicks,0,,,,0,,1980
4079,Murray Wier,"Wier, Murray",1949,Y,78521,HISTADD_murray_wier,0,,,,0,,1949
4080,Bob Wiesenhahn,"Wiesenhahn, Bob",1961,Y,78522,HISTADD_bob_wiesenhahn,0,,,,0,,1961
4081,Andrew Wiggins,"Wiggins, Andrew",2014,Y,203952,andrew_wiggins,1,MIN,Minnesota,timberwolves,1610612750,Timberwolves,2017
4082,Mitchell Wiggins,"Wiggins, Mitchell",1983,Y,78523,HISTADD_mitchell_wiggins,0,,,,0,,1991
4083,Ken Wilburn,"Wilburn, Ken",1967,Y,78524,HISTADD_ken_wilburn,0,,,,0,,1968
4084,CJ Wilcox,"Wilcox, CJ",2014,Y,203912,cj_wilcox,1,LAC,LA,clippers,1610612746,Clippers,2017
4085,Chris Wilcox,"Wilcox, Chris",2002,Y,2404,chris_wilcox,0,,,,0,,2012
4086,D.C. Wilcutt,"Wilcutt, D.C.",1948,Y,78525,HISTADD_dc_wilcutt,0,,,,0,,1949
4087,Gene Wiley,"Wiley, Gene",1962,Y,78526,HISTADD_gene_wiley,0,,,,0,,1965
4088,Jacob Wiley,"Wiley, Jacob",2017,Y,1628451,jacob_wiley,0,,,,0,,2017
4089,Michael Wiley,"Wiley, Michael",1980,Y,78527,HISTADD_michael_wiley,0,,,,0,,1981
4090,Morlon Wiley,"Wiley, Morlon",1988,Y,78528,HISTADD_morlon_wiley,0,,,,0,,1994
4091,Win Wilfong,"Wilfong, Win",1957,Y,78529,HISTADD_win_wilfong,0,,,,0,,1960
4092,Lenny Wilkens,"Wilkens, Lenny",1960,Y,78530,HISTADD_lenny_wilkens,0,,,,0,,1974
4093,Bob Wilkerson,"Wilkerson, Bob",1976,Y,78531,HISTADD_bobby_wilkerson,0,,,,0,,1982
4094,Jamaal Wilkes,"Wilkes, Jamaal",1974,Y,78532,HISTADD_jamaal_wilkes,0,,,,0,,1985
4095,James Wilkes,"Wilkes, James",1980,Y,78533,HISTADD_james_wilkes,0,,,,0,,1982
4096,Damien Wilkins,"Wilkins, Damien",2004,Y,2863,damien_wilkins,0,,,,0,,2017
4097,Dominique Wilkins,"Wilkins, Dominique",1982,Y,1122,dominique_wilkins,0,,,,0,,1998
4098,Eddielee Wilkins,"Wilkins, Eddielee",1984,Y,78534,HISTADD_eddie_lee_wilkins,0,,,,0,,1992
4099,Gerald Wilkins,"Wilkins, Gerald",1985,Y,786,gerald_wilkins,0,,,,0,,1998
4100,Jeff Wilkins,"Wilkins, Jeff",1980,Y,78537,HISTADD_jeff_wilkins,0,,,,0,,1985
4101,Dale Wilkinson,"Wilkinson, Dale",1984,Y,78538,HISTADD_dale_wilkinson,0,,,,0,,1984
4102,Mike Wilks,"Wilks, Mike",2002,Y,2366,mike_wilks,0,,,,0,,2009
4103,Aaron Williams,"Williams, Aaron",1993,Y,1425,aaron_williams,0,,,,0,,2007
4104,Alan Williams,"Williams, Alan",2015,Y,1626210,alan_williams,1,PHX,Phoenix,suns,1610612756,Suns,2017
4105,Alvin Williams,"Williams, Alvin",1997,Y,1541,alvin_williams,0,,,,0,,2006
4106,Arthur Williams,"Williams, Arthur",1967,Y,78539,HISTADD_hambone_williams,0,,,,0,,1973
4107,Bernie Williams,"Williams, Bernie",1969,Y,78540,HISTADD_bernie_williams,0,,,,0,,1970
4108,Bob Williams,"Williams, Bob",1955,Y,78564,HISTADD_bob_williams,0,,,,0,,1956
4109,Brandon Williams,"Williams, Brandon",1997,Y,1585,brandon_williams,0,,,,0,,2002
4110,Buck Williams,"Williams, Buck",1981,Y,433,buck_williams,0,,,,0,,1997
4111,C.J. Williams,"Williams, C.J.",2017,Y,203710,c.j._williams,0,,,,0,,2017
4112,Chuck Williams,"Williams, Chuck",1976,Y,78547,HISTADD_chuck_williams,0,,,,0,,1977
4113,Chuckie Williams,"Williams, Chuckie",1976,Y,78541,HISTADD_chuckie_williams,0,,,,0,,1976
4114,Cliff Williams,"Williams, Cliff",1968,Y,78543,HISTADD_cliff_williams,0,,,,0,,1968
4115,Corey Williams,"Williams, Corey",1992,Y,101258,corey_williams,0,,,,0,,1993
4116,Deron Williams,"Williams, Deron",2005,Y,101114,deron_williams,1,DAL,Dallas,mavericks,1610612742,Mavericks,2016
4117,Derrick Williams,"Williams, Derrick",2011,Y,202682,derrick_williams,1,NYK,New York,knicks,1610612752,Knicks,2017
4118,Don Williams,"Williams, Don",1979,Y,78545,HISTADD_duck_williams,0,,,,0,,1979
4119,Earl Williams,"Williams, Earl",1974,Y,78546,HISTADD_twirl_williams,0,,,,0,,1978
4120,Elliot Williams,"Williams, Elliot",2010,Y,202343,elliot_williams,0,,,,0,,2015
4121,Eric Williams,"Williams, Eric",1995,Y,677,eric_williams,0,,,,0,,2006
4122,Frank Williams,"Williams, Frank",2002,Y,2421,frank_williams,0,,,,0,,2004
4123,Freeman Williams,"Williams, Freeman",1978,Y,78548,HISTADD_freeman_williams,0,,,,0,,1985
4124,Gus Williams,"Williams, Gus",1975,Y,78549,HISTADD_gus_williams,0,,,,0,,1986
4125,Guy Williams,"Williams, Guy",1984,Y,78550,HISTADD_guy_williams,0,,,,0,,1985
4126,Herb Williams,"Williams, Herb",1981,Y,1006,herb_williams,0,,,,0,,1998
4127,Hot Rod Williams,"Williams, Hot Rod",1986,Y,73,hot rod_williams,0,,,,0,,1998
4128,Jason Williams,"Williams, Jason",1998,Y,1715,jason_williams,0,,,,0,,2010
4129,Jawad Williams,"Williams, Jawad",2008,Y,101214,jawad_williams,0,,,,0,,2010
4130,Jay Williams,"Williams, Jay",2002,Y,2398,jay_williams,0,,,,0,,2002
4131,Jayson Williams,"Williams, Jayson",1990,Y,420,jayson_williams,0,,,,0,,1998
4132,Jerome Williams,"Williams, Jerome",1996,Y,966,jerome_williams,0,,,,0,,2004
4133,John Williams,"Williams, John",1986,Y,78554,HISTADD_john_s_williams,0,,,,0,,1994
4134,Jordan Williams,"Williams, Jordan",2011,Y,202716,jordan_williams,0,,,,0,,2011
4135,Justin Williams,"Williams, Justin",2006,Y,200818,justin_williams,0,,,,0,,2007
4136,Kenny Williams,"Williams, Kenny",1990,Y,78555,HISTADD_kenny_williams,0,,,,0,,1993
4137,Kevin Williams,"Williams, Kevin",1983,Y,78556,HISTADD_kevin_williams,0,,,,0,,1988
4138,Lorenzo Williams,"Williams, Lorenzo",1992,Y,31,lorenzo_williams,0,,,,0,,1999
4139,Lou Williams,"Williams, Lou",2005,Y,101150,lou_williams,1,LAL,Los Angeles,lakers,1610612747,Lakers,2017
4140,Marcus Williams,"Williams, Marcus",2006,Y,200766,marcus_williams,0,,,,0,,2009
4141,Marcus Williams,"Williams, Marcus",2007,Y,201173,marcus_williams,0,,,,0,,2008
4142,Marvin Williams,"Williams, Marvin",2005,Y,101107,marvin_williams,1,CHA,Charlotte,hornets,1610612766,Hornets,2017
4143,Micheal Williams,"Williams, Micheal",1988,Y,52,micheal_williams,0,,,,0,,1998
4144,Mike Williams,"Williams, Mike",1989,Y,78558,HISTADD_mike_williams,0,,,,0,,1989
4145,Milt Williams,"Williams, Milt",1970,Y,78560,HISTADD_milt_williams,0,,,,0,,1973
4146,Mo Williams,"Williams, Mo",2003,Y,2590,mo_williams,1,CLE,Cleveland,cavaliers,1610612739,Cavaliers,2015
4147,Monty Williams,"Williams, Monty",1994,Y,42,monty_williams,0,,,,0,,2002
4148,Nate Williams,"Williams, Nate",1971,Y,78561,HISTADD_nate_williams,0,,,,0,,1978
4149,Pete Williams,"Williams, Pete",1985,Y,78566,HISTADD_pete_williams,0,,,,0,,1986
4150,Ray Williams,"Williams, Ray",1977,Y,78571,HISTADD_ray_williams,0,,,,0,,1986
4151,Reggie Williams,"Williams, Reggie",1987,Y,199,reggie_williams,0,,,,0,,1996
4152,Reggie Williams,"Williams, Reggie",2009,Y,202130,reggie_williams,0,,,,0,,2016
4153,Rickey Williams,"Williams, Rickey",1982,Y,78563,HISTADD_rickey_williams,0,,,,0,,1982
4154,Rob Williams,"Williams, Rob",1982,Y,78565,HISTADD_rob_williams,0,,,,0,,1983
4155,Ron Williams,"Williams, Ron",1968,Y,78567,HISTADD_fritz_williams,0,,,,0,,1975
4156,Sam Williams,"Williams, Sam",1968,Y,78568,HISTADD_sam_williams,0,,,,0,,1969
4157,Samuel Williams,"Williams, Samuel",1981,Y,78569,HISTADD_sam_k_williams,0,,,,0,,1984
4158,Scott Williams,"Williams, Scott",1990,Y,281,scott_williams,0,,,,0,,2004
4159,Sean Williams,"Williams, Sean",2007,Y,201157,sean_williams,0,,,,0,,2011
4160,Shammond Williams,"Williams, Shammond",1998,Y,1742,shammond_williams,0,,,,0,,2006
4161,Shawne Williams,"Williams, Shawne",2006,Y,200761,shawne_williams,0,,,,0,,2014
4162,Shelden Williams,"Williams, Shelden",2006,Y,200749,shelden_williams,0,,,,0,,2011
4163,Sly Williams,"Williams, Sly",1979,Y,78570,HISTADD_sly_williams,0,,,,0,,1985
4164,Terrence Williams,"Williams, Terrence",2009,Y,201944,terrence_williams,0,,,,0,,2012
4165,Travis Williams,"Williams, Travis",1997,Y,1576,travis_williams,0,,,,0,,1998
4166,Troy Williams,"Williams, Troy",2016,Y,1627786,troy_williams,0,,,,0,,2017
4167,Walt Williams,"Williams, Walt",1992,Y,1005,walt_williams,0,,,,0,,2002
4168,Ward Williams,"Williams, Ward",1948,Y,78573,HISTADD_ward_williams,0,,,,0,,1948
4169,Willie Williams,"Williams, Willie",1970,Y,78574,HISTADD_willie_williams,0,,,,0,,1970
4170,Matt Williams Jr.,"Williams Jr., Matt",2017,Y,1628475,matt_williams jr.,0,,,,0,,2017
4171,Corliss Williamson,"Williamson, Corliss",1995,Y,722,corliss_williamson,0,,,,0,,2006
4172,John Williamson,"Williamson, John",1976,Y,78575,HISTADD_john_williamson,0,,,,0,,1980
4173,Kevin Willis,"Willis, Kevin",1984,Y,788,kevin_willis,0,,,,0,,2006
4174,Bill Willoughby,"Willoughby, Bill",1975,Y,78577,HISTADD_bill_willoughby,0,,,,0,,1983
4175,Dedric Willoughby,"Willoughby, Dedric",1999,Y,2000,dedric_willoughby,0,,,,0,,1999
4176,Bob Wilson,"Wilson, Bob",1951,Y,78586,HISTADD_bob_wilson,0,,,,0,,1951
4177,Bobby Wilson,"Wilson, Bobby",1974,Y,78585,HISTADD_bobby_wilson,0,,,,0,,1977
4178,D.J. Wilson,"Wilson, D.J.",2017,Y,1628391,d.j._wilson,0,,,,0,,2017
4179,George Wilson,"Wilson, George",1964,Y,78579,HISTADD_jiff_wilson,0,,,,0,,1970
4180,Isaiah Wilson,"Wilson, Isaiah",1971,Y,78580,HISTADD_bunny_wilson,0,,,,0,,1971
4181,Jamil Wilson,"Wilson, Jamil",2017,Y,203966,jamil_wilson,0,,,,0,,2017
4182,Mike Wilson,"Wilson, Mike",1983,Y,78581,HISTADD_mike_wilson,0,,,,0,,1986
4183,Nikita Wilson,"Wilson, Nikita",1987,Y,78582,HISTADD_nikita_wilson,0,,,,0,,1987
4184,Othell Wilson,"Wilson, Othell",1984,Y,78578,HISTADD_othell_wilson,0,,,,0,,1986
4185,Rick Wilson,"Wilson, Rick",1978,Y,78583,HISTADD_rick_wilson,0,,,,0,,1979
4186,Ricky Wilson,"Wilson, Ricky",1987,Y,78584,HISTADD_ricky_wilson,0,,,,0,,1987
4187,Thomas Wilson,"Wilson, Thomas",1979,Y,78587,HISTADD_bubba_wilson,0,,,,0,,1979
4188,Trevor Wilson,"Wilson, Trevor",1990,Y,1027,trevor_wilson,0,,,,0,,1995
4189,Kyle Wiltjer,"Wiltjer, Kyle",2016,Y,1627787,kyle_wiltjer,0,,,,0,,2016
4190,Kennard Winchester,"Winchester, Kennard",1990,Y,78589,HISTADD_kennard_winchester,0,,,,0,,1992
4191,Tony Windis,"Windis, Tony",1959,Y,78590,HISTADD_tony_windis,0,,,,0,,1959
4192,John Windsor,"Windsor, John",1963,Y,78591,HISTADD_john_windsor,0,,,,0,,1963
4193,Lee Winfield,"Winfield, Lee",1969,Y,78592,HISTADD_lee_winfield,0,,,,0,,1975
4194,David Wingate,"Wingate, David",1986,Y,766,david_wingate,0,,,,0,,2000
4195,Dontonio Wingfield,"Wingfield, Dontonio",1994,Y,112,dontonio_wingfield,0,,,,0,,1997
4196,Harthorne Wingo,"Wingo, Harthorne",1972,Y,78596,HISTADD_wingy_wingo,0,,,,0,,1975
4197,Marv Winkler,"Winkler, Marv",1970,Y,78597,HISTADD_marv_winkler,0,,,,0,,1970
4198,Justise Winslow,"Winslow, Justise",2015,Y,1626159,justise_winslow,1,MIA,Miami,heat,1610612748,Heat,2017
4199,Rickie Winslow,"Winslow, Rickie",1987,Y,1984,rickie_winslow,0,,,,0,,1987
4200,Trevor Winter,"Winter, Trevor",1998,Y,1868,trevor_winter,0,,,,0,,1998
4201,Brian Winters,"Winters, Brian",1974,Y,78600,HISTADD_brian_winters,0,,,,0,,1982
4202,Voise Winters,"Winters, Voise",1985,Y,78601,HISTADD_voise_winters,0,,,,0,,1985
4203,Willie Wise,"Wise, Willie",1976,Y,78602,HISTADD_willie_wise,0,,,,0,,1977
4204,Jeff Withey,"Withey, Jeff",2013,Y,203481,jeff_withey,1,UTA,Utah,jazz,1610612762,Jazz,2017
4205,Luke Witte,"Witte, Luke",1973,Y,78603,HISTADD_luke_witte,0,,,,0,,1975
4206,Randy Wittman,"Wittman, Randy",1983,Y,1456,randy_wittman,0,,,,0,,1991
4207,Garry Witts,"Witts, Garry",1981,Y,78605,HISTADD_garry_witts,0,,,,0,,1981
4208,Dave Wohl,"Wohl, Dave",1971,Y,78606,HISTADD_dupp_dave_wohl,0,,,,0,,1977
4209,Joe Wolf,"Wolf, Joe",1987,Y,341,joe_wolf,0,,,,0,,1998
4210,Ruben Wolkowyski,"Wolkowyski, Ruben",2000,Y,2106,ruben_wolkowyski,0,,,,0,,2002
4211,Nate Wolters,"Wolters, Nate",2013,Y,203489,nate_wolters,0,,,,0,,2017
4212,Al Wood,"Wood, Al",1981,Y,78610,HISTADD_al_wood,0,,,,0,,1986
4213,Bob Wood,"Wood, Bob",1949,Y,78612,HISTADD_bob_wood,0,,,,0,,1949
4214,Christian Wood,"Wood, Christian",2015,Y,1626174,christian_wood,1,PHI,Philadelphia,sixers,1610612755,76ers,2016
4215,David Wood,"Wood, David",1988,Y,116,david_wood,0,,,,0,,1996
4216,Howard Wood,"Wood, Howard",1981,Y,78609,HISTADD_howard_wood,0,,,,0,,1981
4217,Leon Wood,"Wood, Leon",1984,Y,78611,HISTADD_leon_wood,0,,,,0,,1990
4218,Loren Woods,"Woods, Loren",2001,Y,2254,loren_woods,0,,,,0,,2007
4219,Qyntel Woods,"Woods, Qyntel",2002,Y,2417,qyntel_woods,0,,,,0,,2005
4220,Randy Woods,"Woods, Randy",1992,Y,1010,randy_woods,0,,,,0,,1995
4221,Mike Woodson,"Woodson, Mike",1980,Y,78614,HISTADD_mike_woodson,0,,,,0,,1990
4222,Orlando Woolridge,"Woolridge, Orlando",1981,Y,78615,HISTADD_orlando_woolridge,0,,,,0,,1993
4223,Haywoode Workman,"Workman, Haywoode",1989,Y,906,haywoode_workman,0,,,,0,,1999
4224,Mark Workman,"Workman, Mark",1952,Y,78616,HISTADD_mark_workman,0,,,,0,,1953
4225,Tom Workman,"Workman, Tom",1967,Y,78617,HISTADD_hawk_workman,0,,,,0,,1969
4226,Metta World Peace,"World Peace, Metta",1999,Y,1897,metta_world peace,1,LAL,Los Angeles,lakers,1610612747,Lakers,2016
4227,Sam Worthen,"Worthen, Sam",1980,Y,78618,HISTADD_sam_worthen,0,,,,0,,1981
4228,James Worthy,"Worthy, James",1982,Y,1460,james_worthy,0,,,,0,,1993
4229,Antoine Wright,"Wright, Antoine",2005,Y,101120,antoine_wright,0,,,,0,,2010
4230,Bracey Wright,"Wright, Bracey",2005,Y,101152,bracey_wright,0,,,,0,,2006
4231,Brad Wright,"Wright, Brad",1986,Y,78620,HISTADD_brad_wright,0,,,,0,,1987
4232,Brandan Wright,"Wright, Brandan",2007,Y,201148,brandan_wright,1,MEM,Memphis,grizzlies,1610612763,Grizzlies,2017
4233,Chris Wright,"Wright, Chris",2011,Y,202874,chris_wright,0,,,,0,,2013
4234,Chris Wright,"Wright, Chris",2012,Y,203203,chris_wright,0,,,,0,,2012
4235,Delon Wright,"Wright, Delon",2015,Y,1626153,delon_wright,1,TOR,Toronto,raptors,1610612761,Raptors,2017
4236,Dorell Wright,"Wright, Dorell",2004,Y,2748,dorell_wright,1,MIA,Miami,heat,1610612748,Heat,2015
4237,Howard Wright,"Wright, Howard",1990,Y,78621,HISTADD_howard_wright,0,,,,0,,1992
4238,Joby Wright,"Wright, Joby",1972,Y,78622,HISTADD_joby_wright,0,,,,0,,1972
